*Tele	EF	EB	theta	phi
5	14	14	50.2648	-166.199
5	14	15	50.2239	-166.621
5	14	16	50.1846	-167.044
5	14	17	50.1468	-167.468
5	14	18	50.1105	-167.892
5	14	19	50.0758	-168.316
5	14	20	50.0427	-168.74
5	14	21	50.0111	-169.165
5	14	22	49.9811	-169.59
5	14	23	49.9526	-170.016
5	14	24	49.9258	-170.441
5	14	25	49.9005	-170.866
5	14	26	49.8767	-171.292
5	14	27	49.8545	-171.718
5	14	28	49.834	-172.143
5	14	29	49.8149	-172.568
5	14	30	49.7975	-172.994
5	14	31	49.7816	-173.419
5	15	0	51.313	-160.441
5	15	1	51.2521	-160.85
5	15	2	51.1926	-161.26
5	15	3	51.1344	-161.671
5	15	4	51.0777	-162.084
5	15	5	51.0223	-162.497
5	15	6	50.9684	-162.911
5	15	7	50.9159	-163.326
5	15	8	50.8648	-163.742
5	15	9	50.8153	-164.159
5	15	10	50.7671	-164.576
5	15	11	50.7205	-164.994
5	15	12	50.6753	-165.413
5	15	13	50.6316	-165.832
5	15	14	50.5895	-166.253
5	15	15	50.5488	-166.673
5	15	16	50.5097	-167.094
5	15	17	50.472	-167.516
5	15	18	50.4359	-167.938
5	15	19	50.4014	-168.36
5	15	20	50.3684	-168.783
5	15	21	50.3369	-169.205
5	15	22	50.3069	-169.629
5	15	23	50.2785	-170.052
5	15	24	50.2517	-170.475
5	15	25	50.2264	-170.899
5	15	26	50.2027	-171.322
5	15	27	50.1805	-171.746
5	15	28	50.1599	-172.169
5	15	29	50.1408	-172.593
5	15	30	50.1233	-173.016
5	15	31	50.1073	-173.439
5	16	0	51.6333	-160.519
5	16	1	51.5728	-160.927
5	16	2	51.5137	-161.335
5	16	3	51.4559	-161.745
5	16	4	51.3995	-162.155
5	16	5	51.3445	-162.567
5	16	6	51.291	-162.979
5	16	7	51.2388	-163.392
5	16	8	51.1881	-163.806
5	16	9	51.1388	-164.221
5	16	10	51.0909	-164.637
5	16	11	51.0446	-165.053
5	16	12	50.9996	-165.47
5	16	13	50.9562	-165.888
5	16	14	50.9142	-166.306
5	16	15	50.8738	-166.725
5	16	16	50.8348	-167.144
5	16	17	50.7974	-167.563
5	16	18	50.7614	-167.983
5	16	19	50.727	-168.404
5	16	20	50.694	-168.824
5	16	21	50.6627	-169.245
5	16	22	50.6328	-169.666
5	16	23	50.6045	-170.088
5	16	24	50.5777	-170.509
5	16	25	50.5524	-170.931
5	16	26	50.5287	-171.352
5	16	27	50.5065	-171.774
5	16	28	50.4858	-172.195
5	16	29	50.4667	-172.617
5	16	30	50.4491	-173.038
5	16	31	50.4331	-173.459
5	17	0	51.9536	-160.597
5	17	1	51.8936	-161.003
5	17	2	51.8348	-161.41
5	17	3	51.7775	-161.818
5	17	4	51.7215	-162.226
5	17	5	51.6668	-162.636
5	17	6	51.6136	-163.047
5	17	7	51.5618	-163.458
5	17	8	51.5113	-163.87
5	17	9	51.4623	-164.283
5	17	10	51.4148	-164.697
5	17	11	51.3687	-165.112
5	17	12	51.324	-165.527
5	17	13	51.2808	-165.942
5	17	14	51.239	-166.359
5	17	15	51.1988	-166.775
5	17	16	51.16	-167.193
5	17	17	51.1227	-167.61
5	17	18	51.0869	-168.029
5	17	19	51.0526	-168.447
5	17	20	51.0198	-168.866
5	17	21	50.9885	-169.285
5	17	22	50.9587	-169.704
5	17	23	50.9304	-170.123
5	17	24	50.9036	-170.543
5	17	25	50.8784	-170.962
5	17	26	50.8547	-171.382
5	17	27	50.8325	-171.801
5	17	28	50.8118	-172.221
5	17	29	50.7926	-172.64
5	17	30	50.775	-173.06
5	17	31	50.7589	-173.479
5	18	0	52.274	-160.674
5	18	1	52.2144	-161.079
5	18	2	52.156	-161.484
5	18	3	52.099	-161.89
5	18	4	52.0434	-162.297
5	18	5	51.9891	-162.705
5	18	6	51.9362	-163.114
5	18	7	51.8847	-163.523
5	18	8	51.8346	-163.934
5	18	9	51.7859	-164.345
5	18	10	51.7386	-164.757
5	18	11	51.6928	-165.17
5	18	12	51.6484	-165.583
5	18	13	51.6054	-165.997
5	18	14	51.5639	-166.411
5	18	15	51.5238	-166.826
5	18	16	51.4852	-167.241
5	18	17	51.448	-167.657
5	18	18	51.4124	-168.073
5	18	19	51.3782	-168.49
5	18	20	51.3455	-168.907
5	18	21	51.3143	-169.324
5	18	22	51.2846	-169.741
5	18	23	51.2563	-170.158
5	18	24	51.2296	-170.576
5	18	25	51.2044	-170.994
5	18	26	51.1807	-171.411
5	18	27	51.1585	-171.829
5	18	28	51.1377	-172.247
5	18	29	51.1185	-172.664
5	18	30	51.1008	-173.081
5	18	31	51.0846	-173.498
5	19	0	52.5944	-160.751
5	19	1	52.5352	-161.153
5	19	2	52.4772	-161.557
5	19	3	52.4206	-161.961
5	19	4	52.3654	-162.367
5	19	5	52.3115	-162.773
5	19	6	52.2589	-163.18
5	19	7	52.2077	-163.588
5	19	8	52.1579	-163.997
5	19	9	52.1095	-164.406
5	19	10	52.0625	-164.816
5	19	11	52.0169	-165.227
5	19	12	51.9727	-165.638
5	19	13	51.93	-166.05
5	19	14	51.8886	-166.463
5	19	15	51.8488	-166.876
5	19	16	51.8103	-167.29
5	19	17	51.7733	-167.703
5	19	18	51.7378	-168.118
5	19	19	51.7038	-168.532
5	19	20	51.6712	-168.947
5	19	21	51.6401	-169.363
5	19	22	51.6104	-169.778
5	19	23	51.5822	-170.193
5	19	24	51.5556	-170.609
5	19	25	51.5304	-171.025
5	19	26	51.5066	-171.44
5	19	27	51.4844	-171.856
5	19	28	51.4637	-172.272
5	19	29	51.4444	-172.687
5	19	30	51.4266	-173.103
5	19	31	51.4103	-173.518
5	20	0	52.9148	-160.827
5	20	1	52.8559	-161.228
5	20	2	52.7984	-161.629
5	20	3	52.7422	-162.032
5	20	4	52.6873	-162.436
5	20	5	52.6338	-162.84
5	20	6	52.5815	-163.246
5	20	7	52.5307	-163.652
5	20	8	52.4812	-164.059
5	20	9	52.4331	-164.466
5	20	10	52.3863	-164.875
5	20	11	52.341	-165.284
5	20	12	52.2971	-165.693
5	20	13	52.2545	-166.104
5	20	14	52.2134	-166.514
5	20	15	52.1737	-166.926
5	20	16	52.1355	-167.337
5	20	17	52.0986	-167.749
5	20	18	52.0632	-168.162
5	20	19	52.0293	-168.575
5	20	20	51.9968	-168.988
5	20	21	51.9658	-169.401
5	20	22	51.9362	-169.814
5	20	23	51.9081	-170.228
5	20	24	51.8815	-170.642
5	20	25	51.8563	-171.056
5	20	26	51.8326	-171.469
5	20	27	51.8103	-171.883
5	20	28	51.7895	-172.297
5	20	29	51.7702	-172.711
5	20	30	51.7524	-173.124
5	20	31	51.736	-173.537
5	21	0	53.2351	-160.902
5	21	1	53.1767	-161.301
5	21	2	53.1196	-161.701
5	21	3	53.0637	-162.102
5	21	4	53.0092	-162.504
5	21	5	52.956	-162.907
5	21	6	52.9041	-163.311
5	21	7	52.8536	-163.715
5	21	8	52.8044	-164.12
5	21	9	52.7566	-164.526
5	21	10	52.7101	-164.933
5	21	11	52.665	-165.34
5	21	12	52.6213	-165.748
5	21	13	52.579	-166.156
5	21	14	52.5381	-166.565
5	21	15	52.4986	-166.975
5	21	16	52.4605	-167.385
5	21	17	52.4239	-167.795
5	21	18	52.3886	-168.205
5	21	19	52.3548	-168.616
5	21	20	52.3224	-169.028
5	21	21	52.2915	-169.439
5	21	22	52.262	-169.851
5	21	23	52.2339	-170.262
5	21	24	52.2073	-170.674
5	21	25	52.1821	-171.086
5	21	26	52.1584	-171.498
5	21	27	52.1361	-171.91
5	21	28	52.1153	-172.322
5	21	29	52.096	-172.733
5	21	30	52.0781	-173.145
5	21	31	52.0616	-173.556
5	22	0	53.5554	-160.977
5	22	1	53.4974	-161.374
5	22	2	53.4407	-161.773
5	22	3	53.3852	-162.172
5	22	4	53.3311	-162.572
5	22	5	53.2782	-162.973
5	22	6	53.2267	-163.375
5	22	7	53.1764	-163.778
5	22	8	53.1276	-164.182
5	22	9	53.08	-164.586
5	22	10	53.0338	-164.991
5	22	11	52.989	-165.396
5	22	12	52.9455	-165.802
5	22	13	52.9034	-166.209
5	22	14	52.8627	-166.616
5	22	15	52.8234	-167.023
5	22	16	52.7855	-167.431
5	22	17	52.749	-167.84
5	22	18	52.7139	-168.249
5	22	19	52.6802	-168.658
5	22	20	52.6479	-169.067
5	22	21	52.617	-169.477
5	22	22	52.5876	-169.886
5	22	23	52.5596	-170.296
5	22	24	52.533	-170.706
5	22	25	52.5079	-171.116
5	22	26	52.4842	-171.526
5	22	27	52.4619	-171.936
5	22	28	52.441	-172.346
5	22	29	52.4216	-172.756
5	22	30	52.4036	-173.166
5	22	31	52.3871	-173.575
5	23	0	53.8756	-161.051
5	23	1	53.818	-161.447
5	23	2	53.7617	-161.843
5	23	3	53.7066	-162.241
5	23	4	53.6528	-162.64
5	23	5	53.6003	-163.039
5	23	6	53.5491	-163.439
5	23	7	53.4992	-163.84
5	23	8	53.4506	-164.242
5	23	9	53.4034	-164.645
5	23	10	53.3574	-165.048
5	23	11	53.3129	-165.451
5	23	12	53.2696	-165.856
5	23	13	53.2278	-166.261
5	23	14	53.1873	-166.666
5	23	15	53.1481	-167.072
5	23	16	53.1104	-167.478
5	23	17	53.074	-167.885
5	23	18	53.039	-168.291
5	23	19	53.0055	-168.699
5	23	20	52.9733	-169.106
5	23	21	52.9425	-169.514
5	23	22	52.9132	-169.922
5	23	23	52.8852	-170.33
5	23	24	52.8587	-170.738
5	23	25	52.8335	-171.146
5	23	26	52.8098	-171.554
5	23	27	52.7875	-171.963
5	23	28	52.7666	-172.371
5	23	29	52.7472	-172.779
5	23	30	52.7291	-173.187
5	23	31	52.7125	-173.594
5	24	0	54.1957	-161.124
5	24	1	54.1385	-161.518
5	24	2	54.0826	-161.913
5	24	3	54.0279	-162.31
5	24	4	53.9745	-162.706
5	24	5	53.9223	-163.104
5	24	6	53.8714	-163.503
5	24	7	53.8218	-163.902
5	24	8	53.7736	-164.302
5	24	9	53.7266	-164.703
5	24	10	53.6809	-165.104
5	24	11	53.6366	-165.506
5	24	12	53.5936	-165.909
5	24	13	53.552	-166.312
5	24	14	53.5117	-166.716
5	24	15	53.4727	-167.12
5	24	16	53.4351	-167.524
5	24	17	53.3989	-167.929
5	24	18	53.3641	-168.334
5	24	19	53.3306	-168.739
5	24	20	53.2986	-169.145
5	24	21	53.2679	-169.551
5	24	22	53.2386	-169.957
5	24	23	53.2107	-170.363
5	24	24	53.1841	-170.77
5	24	25	53.159	-171.176
5	24	26	53.1353	-171.582
5	24	27	53.113	-171.989
5	24	28	53.0921	-172.395
5	24	29	53.0725	-172.801
5	24	30	53.0544	-173.207
5	24	31	53.0377	-173.613
5	25	0	54.5157	-161.197
5	25	1	54.459	-161.589
5	25	2	54.4034	-161.983
5	25	3	54.3491	-162.377
5	25	4	54.296	-162.773
5	25	5	54.2442	-163.169
5	25	6	54.1936	-163.566
5	25	7	54.1444	-163.963
5	25	8	54.0964	-164.362
5	25	9	54.0497	-164.761
5	25	10	54.0043	-165.16
5	25	11	53.9602	-165.561
5	25	12	53.9175	-165.962
5	25	13	53.876	-166.363
5	25	14	53.8359	-166.765
5	25	15	53.7972	-167.167
5	25	16	53.7597	-167.57
5	25	17	53.7237	-167.973
5	25	18	53.689	-168.376
5	25	19	53.6556	-168.78
5	25	20	53.6237	-169.184
5	25	21	53.5931	-169.588
5	25	22	53.5638	-169.992
5	25	23	53.536	-170.396
5	25	24	53.5095	-170.801
5	25	25	53.4844	-171.205
5	25	26	53.4607	-171.61
5	25	27	53.4383	-172.014
5	25	28	53.4174	-172.419
5	25	29	53.3978	-172.823
5	25	30	53.3796	-173.227
5	25	31	53.3628	-173.631
5	26	0	54.8356	-161.269
5	26	1	54.7792	-161.66
5	26	2	54.7241	-162.052
5	26	3	54.6701	-162.445
5	26	4	54.6174	-162.838
5	26	5	54.5659	-163.233
5	26	6	54.5157	-163.628
5	26	7	54.4667	-164.024
5	26	8	54.419	-164.421
5	26	9	54.3726	-164.818
5	26	10	54.3275	-165.216
5	26	11	54.2837	-165.615
5	26	12	54.2411	-166.014
5	26	13	54.1999	-166.413
5	26	14	54.16	-166.813
5	26	15	54.1214	-167.214
5	26	16	54.0842	-167.615
5	26	17	54.0483	-168.016
5	26	18	54.0137	-168.418
5	26	19	53.9805	-168.82
5	26	20	53.9486	-169.222
5	26	21	53.9181	-169.624
5	26	22	53.8889	-170.027
5	26	23	53.8611	-170.429
5	26	24	53.8346	-170.832
5	26	25	53.8096	-171.235
5	26	26	53.7858	-171.637
5	26	27	53.7635	-172.04
5	26	28	53.7425	-172.443
5	26	29	53.7228	-172.845
5	26	30	53.7046	-173.247
5	26	31	53.6877	-173.65
5	27	0	55.1553	-161.34
5	27	1	55.0993	-161.73
5	27	2	55.0446	-162.12
5	27	3	54.991	-162.511
5	27	4	54.9386	-162.903
5	27	5	54.8875	-163.296
5	27	6	54.8376	-163.69
5	27	7	54.7889	-164.084
5	27	8	54.7415	-164.479
5	27	9	54.6954	-164.875
5	27	10	54.6505	-165.271
5	27	11	54.6069	-165.668
5	27	12	54.5646	-166.065
5	27	13	54.5236	-166.463
5	27	14	54.4839	-166.862
5	27	15	54.4455	-167.261
5	27	16	54.4084	-167.66
5	27	17	54.3727	-168.059
5	27	18	54.3382	-168.459
5	27	19	54.3051	-168.859
5	27	20	54.2733	-169.26
5	27	21	54.2429	-169.66
5	27	22	54.2138	-170.061
5	27	23	54.186	-170.462
5	27	24	54.1596	-170.862
5	27	25	54.1345	-171.263
5	27	26	54.1108	-171.664
5	27	27	54.0884	-172.065
5	27	28	54.0674	-172.466
5	27	29	54.0477	-172.867
5	27	30	54.0294	-173.267
5	27	31	54.0124	-173.668
5	28	0	55.4748	-161.411
5	28	1	55.4193	-161.799
5	28	2	55.3649	-162.188
5	28	3	55.3117	-162.578
5	28	4	55.2597	-162.968
5	28	5	55.2089	-163.359
5	28	6	55.1593	-163.751
5	28	7	55.1109	-164.144
5	28	8	55.0638	-164.537
5	28	9	55.018	-164.931
5	28	10	54.9734	-165.326
5	28	11	54.93	-165.721
5	28	12	54.8879	-166.117
5	28	13	54.8471	-166.513
5	28	14	54.8076	-166.91
5	28	15	54.7694	-167.307
5	28	16	54.7325	-167.704
5	28	17	54.6969	-168.102
5	28	18	54.6626	-168.5
5	28	19	54.6296	-168.898
5	28	20	54.5979	-169.297
5	28	21	54.5675	-169.696
5	28	22	54.5385	-170.095
5	28	23	54.5107	-170.494
5	28	24	54.4843	-170.893
5	28	25	54.4593	-171.292
5	28	26	54.4355	-171.691
5	28	27	54.4131	-172.09
5	28	28	54.3921	-172.489
5	28	29	54.3723	-172.888
5	28	30	54.3539	-173.287
5	28	31	54.3369	-173.686
5	29	0	55.7942	-161.481
5	29	1	55.739	-161.868
5	29	2	55.685	-162.255
5	29	3	55.6321	-162.643
5	29	4	55.5805	-163.032
5	29	5	55.53	-163.422
5	29	6	55.4808	-163.812
5	29	7	55.4327	-164.203
5	29	8	55.3859	-164.595
5	29	9	55.3403	-164.987
5	29	10	55.296	-165.38
5	29	11	55.2529	-165.774
5	29	12	55.211	-166.168
5	29	13	55.1704	-166.562
5	29	14	55.1311	-166.957
5	29	15	55.0931	-167.352
5	29	16	55.0563	-167.748
5	29	17	55.0208	-168.144
5	29	18	54.9866	-168.541
5	29	19	54.9538	-168.937
5	29	20	54.9222	-169.334
5	29	21	54.8919	-169.731
5	29	22	54.8629	-170.128
5	29	23	54.8352	-170.526
5	29	24	54.8089	-170.923
5	29	25	54.7838	-171.32
5	29	26	54.7601	-171.718
5	29	27	54.7376	-172.115
5	29	28	54.7165	-172.512
5	29	29	54.6967	-172.91
5	29	30	54.6783	-173.307
5	29	31	54.6611	-173.703
5	30	0	56.1133	-161.551
5	30	1	56.0585	-161.936
5	30	2	56.0049	-162.322
5	30	3	55.9524	-162.708
5	30	4	55.9011	-163.095
5	30	5	55.8509	-163.483
5	30	6	55.802	-163.872
5	30	7	55.7543	-164.262
5	30	8	55.7077	-164.652
5	30	9	55.6624	-165.043
5	30	10	55.6183	-165.434
5	30	11	55.5755	-165.826
5	30	12	55.5338	-166.218
5	30	13	55.4935	-166.611
5	30	14	55.4543	-167.004
5	30	15	55.4165	-167.398
5	30	16	55.3799	-167.792
5	30	17	55.3445	-168.186
5	30	18	55.3105	-168.581
5	30	19	55.2777	-168.976
5	30	20	55.2462	-169.371
5	30	21	55.216	-169.766
5	30	22	55.1871	-170.162
5	30	23	55.1594	-170.557
5	30	24	55.1331	-170.953
5	30	25	55.1081	-171.349
5	30	26	55.0843	-171.744
5	30	27	55.0619	-172.14
5	30	28	55.0407	-172.535
5	30	29	55.0209	-172.931
5	30	30	55.0023	-173.326
5	30	31	54.9851	-173.721
5	31	0	56.4322	-161.62
5	31	1	56.3778	-162.003
5	31	2	56.3245	-162.388
5	31	3	56.2724	-162.773
5	31	4	56.2214	-163.158
5	31	5	56.1716	-163.545
5	31	6	56.123	-163.932
5	31	7	56.0756	-164.32
5	31	8	56.0293	-164.708
5	31	9	55.9843	-165.097
5	31	10	55.9404	-165.487
5	31	11	55.8978	-165.877
5	31	12	55.8564	-166.268
5	31	13	55.8162	-166.659
5	31	14	55.7773	-167.051
5	31	15	55.7396	-167.443
5	31	16	55.7032	-167.835
5	31	17	55.668	-168.228
5	31	18	55.634	-168.621
5	31	19	55.6014	-169.014
5	31	20	55.57	-169.407
5	31	21	55.5398	-169.801
5	31	22	55.511	-170.195
5	31	23	55.4834	-170.589
5	31	24	55.4571	-170.983
5	31	25	55.432	-171.376
5	31	26	55.4083	-171.77
5	31	27	55.3858	-172.164
5	31	28	55.3646	-172.558
5	31	29	55.3447	-172.952
5	31	30	55.3261	-173.345
5	31	31	55.3087	-173.739
6	0	0	50.7565	-142.19
6	0	1	50.6349	-142.578
6	0	2	50.5144	-142.967
6	0	3	50.3952	-143.358
6	0	4	50.2772	-143.751
6	0	5	50.1604	-144.145
6	0	6	50.0449	-144.541
6	0	7	49.9307	-144.938
6	0	8	49.8178	-145.337
6	0	9	49.7062	-145.738
6	0	10	49.5959	-146.14
6	0	11	49.487	-146.543
6	0	12	49.3795	-146.948
6	0	13	49.2734	-147.355
6	0	14	49.1687	-147.762
6	0	15	49.0654	-148.171
6	0	16	48.9635	-148.581
6	0	17	48.8631	-148.993
6	0	18	48.7642	-149.406
6	0	19	48.6668	-149.82
6	0	20	48.5709	-150.235
6	0	21	48.4765	-150.651
6	0	22	48.3837	-151.068
6	0	23	48.2924	-151.486
6	0	24	48.2027	-151.905
6	0	25	48.1145	-152.325
6	0	26	48.028	-152.746
6	0	27	47.943	-153.168
6	0	28	47.8597	-153.591
6	0	29	47.7779	-154.014
6	0	30	47.6978	-154.438
6	0	31	47.6193	-154.863
6	1	0	51.0571	-142.344
6	1	1	50.9361	-142.731
6	1	2	50.8163	-143.119
6	1	3	50.6976	-143.509
6	1	4	50.5802	-143.9
6	1	5	50.4639	-144.293
6	1	6	50.349	-144.688
6	1	7	50.2353	-145.084
6	1	8	50.1229	-145.482
6	1	9	50.0118	-145.881
6	1	10	49.902	-146.282
6	1	11	49.7936	-146.684
6	1	12	49.6865	-147.087
6	1	13	49.5809	-147.492
6	1	14	49.4766	-147.898
6	1	15	49.3737	-148.306
6	1	16	49.2723	-148.715
6	1	17	49.1723	-149.124
6	1	18	49.0738	-149.536
6	1	19	48.9768	-149.948
6	1	20	48.8813	-150.361
6	1	21	48.7872	-150.776
6	1	22	48.6947	-151.191
6	1	23	48.6038	-151.608
6	1	24	48.5144	-152.025
6	1	25	48.4265	-152.444
6	1	26	48.3402	-152.863
6	1	27	48.2555	-153.283
6	1	28	48.1724	-153.704
6	1	29	48.0909	-154.126
6	1	30	48.0111	-154.548
6	1	31	47.9328	-154.971
6	2	0	51.3583	-142.497
6	2	1	51.2378	-142.882
6	2	2	51.1186	-143.269
6	2	3	51.0005	-143.658
6	2	4	50.8836	-144.048
6	2	5	50.7679	-144.44
6	2	6	50.6535	-144.834
6	2	7	50.5403	-145.229
6	2	8	50.4284	-145.625
6	2	9	50.3178	-146.023
6	2	10	50.2086	-146.422
6	2	11	50.1006	-146.823
6	2	12	49.994	-147.225
6	2	13	49.8888	-147.628
6	2	14	49.785	-148.033
6	2	15	49.6826	-148.439
6	2	16	49.5816	-148.846
6	2	17	49.482	-149.255
6	2	18	49.3839	-149.665
6	2	19	49.2872	-150.075
6	2	20	49.1921	-150.487
6	2	21	49.0984	-150.9
6	2	22	49.0062	-151.314
6	2	23	48.9156	-151.729
6	2	24	48.8265	-152.145
6	2	25	48.7389	-152.561
6	2	26	48.6529	-152.979
6	2	27	48.5685	-153.397
6	2	28	48.4856	-153.817
6	2	29	48.4044	-154.236
6	2	30	48.3247	-154.657
6	2	31	48.2467	-155.078
6	3	0	51.6599	-142.649
6	3	1	51.54	-143.033
6	3	2	51.4213	-143.419
6	3	3	51.3038	-143.806
6	3	4	51.1875	-144.195
6	3	5	51.0724	-144.586
6	3	6	50.9585	-144.978
6	3	7	50.8458	-145.372
6	3	8	50.7345	-145.767
6	3	9	50.6244	-146.164
6	3	10	50.5156	-146.562
6	3	11	50.4081	-146.961
6	3	12	50.302	-147.362
6	3	13	50.1972	-147.764
6	3	14	50.0938	-148.167
6	3	15	49.9918	-148.572
6	3	16	49.8913	-148.977
6	3	17	49.7921	-149.384
6	3	18	49.6944	-149.792
6	3	19	49.5981	-150.202
6	3	20	49.5033	-150.612
6	3	21	49.41	-151.023
6	3	22	49.3181	-151.435
6	3	23	49.2278	-151.849
6	3	24	49.139	-152.263
6	3	25	49.0517	-152.678
6	3	26	48.966	-153.094
6	3	27	48.8819	-153.511
6	3	28	48.7993	-153.928
6	3	29	48.7182	-154.346
6	3	30	48.6388	-154.765
6	3	31	48.5609	-155.184
6	4	0	51.9619	-142.799
6	4	1	51.8427	-143.182
6	4	2	51.7246	-143.567
6	4	3	51.6076	-143.953
6	4	4	51.4918	-144.341
6	4	5	51.3773	-144.731
6	4	6	51.2639	-145.122
6	4	7	51.1518	-145.514
6	4	8	51.0409	-145.908
6	4	9	50.9313	-146.303
6	4	10	50.823	-146.7
6	4	11	50.716	-147.098
6	4	12	50.6104	-147.497
6	4	13	50.5061	-147.898
6	4	14	50.4031	-148.3
6	4	15	50.3015	-148.703
6	4	16	50.2014	-149.107
6	4	17	50.1026	-149.513
6	4	18	50.0052	-149.919
6	4	19	49.9093	-150.327
6	4	20	49.8149	-150.736
6	4	21	49.7219	-151.145
6	4	22	49.6304	-151.556
6	4	23	49.5404	-151.968
6	4	24	49.4519	-152.38
6	4	25	49.3649	-152.794
6	4	26	49.2795	-153.208
6	4	27	49.1956	-153.623
6	4	28	49.1132	-154.038
6	4	29	49.0324	-154.455
6	4	30	48.9532	-154.872
6	4	31	48.8756	-155.29
6	5	0	52.2644	-142.949
6	5	1	52.1458	-143.331
6	5	2	52.0282	-143.714
6	5	3	51.9118	-144.099
6	5	4	51.7966	-144.486
6	5	5	51.6826	-144.874
6	5	6	51.5697	-145.264
6	5	7	51.4581	-145.655
6	5	8	51.3478	-146.048
6	5	9	51.2387	-146.442
6	5	10	51.1309	-146.837
6	5	11	51.0243	-147.234
6	5	12	50.9191	-147.632
6	5	13	50.8153	-148.031
6	5	14	50.7128	-148.431
6	5	15	50.6116	-148.833
6	5	16	50.5118	-149.236
6	5	17	50.4135	-149.64
6	5	18	50.3165	-150.045
6	5	19	50.221	-150.451
6	5	20	50.1269	-150.858
6	5	21	50.0343	-151.266
6	5	22	49.9431	-151.675
6	5	23	49.8534	-152.085
6	5	24	49.7652	-152.496
6	5	25	49.6785	-152.908
6	5	26	49.5933	-153.321
6	5	27	49.5097	-153.734
6	5	28	49.4276	-154.148
6	5	29	49.347	-154.563
6	5	30	49.268	-154.978
6	5	31	49.1905	-155.394
6	6	0	52.5673	-143.097
6	6	1	52.4492	-143.478
6	6	2	52.3323	-143.86
6	6	3	52.2164	-144.244
6	6	4	52.1018	-144.63
6	6	5	51.9883	-145.017
6	6	6	51.876	-145.405
6	6	7	51.7649	-145.795
6	6	8	51.655	-146.186
6	6	9	51.5464	-146.579
6	6	10	51.4391	-146.973
6	6	11	51.333	-147.368
6	6	12	51.2283	-147.765
6	6	13	51.1249	-148.163
6	6	14	51.0228	-148.562
6	6	15	50.9221	-148.962
6	6	16	50.8227	-149.363
6	6	17	50.7247	-149.766
6	6	18	50.6281	-150.17
6	6	19	50.533	-150.574
6	6	20	50.4392	-150.98
6	6	21	50.3469	-151.386
6	6	22	50.2561	-151.794
6	6	23	50.1667	-152.202
6	6	24	50.0788	-152.612
6	6	25	49.9924	-153.022
6	6	26	49.9075	-153.433
6	6	27	49.8241	-153.844
6	6	28	49.7422	-154.257
6	6	29	49.6619	-154.669
6	6	30	49.5831	-155.083
6	6	31	49.5058	-155.497
6	7	0	52.8706	-143.244
6	7	1	52.7531	-143.624
6	7	2	52.6367	-144.005
6	7	3	52.5214	-144.388
6	7	4	52.4073	-144.772
6	7	5	52.2943	-145.158
6	7	6	52.1826	-145.545
6	7	7	52.072	-145.934
6	7	8	51.9626	-146.324
6	7	9	51.8545	-146.715
6	7	10	51.7477	-147.108
6	7	11	51.6421	-147.502
6	7	12	51.5378	-147.897
6	7	13	51.4348	-148.294
6	7	14	51.3332	-148.691
6	7	15	51.2329	-149.09
6	7	16	51.1339	-149.49
6	7	17	51.0363	-149.891
6	7	18	50.9401	-150.293
6	7	19	50.8453	-150.696
6	7	20	50.7519	-151.1
6	7	21	50.66	-151.505
6	7	22	50.5695	-151.911
6	7	23	50.4804	-152.318
6	7	24	50.3928	-152.726
6	7	25	50.3066	-153.134
6	7	26	50.222	-153.544
6	7	27	50.1389	-153.954
6	7	28	50.0572	-154.364
6	7	29	49.9771	-154.775
6	7	30	49.8985	-155.187
6	7	31	49.8214	-155.6
6	8	0	53.1743	-143.39
6	8	1	53.0573	-143.769
6	8	2	52.9415	-144.149
6	8	3	52.8268	-144.531
6	8	4	52.7132	-144.914
6	8	5	52.6008	-145.299
6	8	6	52.4895	-145.685
6	8	7	52.3795	-146.072
6	8	8	52.2706	-146.461
6	8	9	52.163	-146.851
6	8	10	52.0566	-147.242
6	8	11	51.9515	-147.635
6	8	12	51.8477	-148.028
6	8	13	51.7451	-148.424
6	8	14	51.6439	-148.82
6	8	15	51.544	-149.217
6	8	16	51.4454	-149.616
6	8	17	51.3482	-150.015
6	8	18	51.2524	-150.416
6	8	19	51.158	-150.817
6	8	20	51.0649	-151.22
6	8	21	50.9733	-151.623
6	8	22	50.8831	-152.028
6	8	23	50.7943	-152.433
6	8	24	50.707	-152.839
6	8	25	50.6212	-153.246
6	8	26	50.5368	-153.654
6	8	27	50.4539	-154.062
6	8	28	50.3725	-154.471
6	8	29	50.2926	-154.88
6	8	30	50.2142	-155.291
6	8	31	50.1373	-155.701
6	9	0	53.4782	-143.535
6	9	1	53.3619	-143.913
6	9	2	53.2466	-144.292
6	9	3	53.1325	-144.672
6	9	4	53.0194	-145.054
6	9	5	52.9075	-145.438
6	9	6	52.7968	-145.823
6	9	7	52.6872	-146.209
6	9	8	52.5789	-146.596
6	9	9	52.4718	-146.985
6	9	10	52.3659	-147.375
6	9	11	52.2612	-147.766
6	9	12	52.1578	-148.159
6	9	13	52.0557	-148.552
6	9	14	51.9549	-148.947
6	9	15	51.8554	-149.343
6	9	16	51.7573	-149.74
6	9	17	51.6605	-150.138
6	9	18	51.565	-150.537
6	9	19	51.4709	-150.938
6	9	20	51.3782	-151.339
6	9	21	51.2869	-151.741
6	9	22	51.197	-152.143
6	9	23	51.1086	-152.547
6	9	24	51.0215	-152.952
6	9	25	50.936	-153.357
6	9	26	50.8518	-153.763
6	9	27	50.7692	-154.169
6	9	28	50.688	-154.577
