*Tele	EF	EB	theta	phi
9	22	27	66.9568	-179.296
9	22	28	66.9588	-179.672
9	22	29	66.9618	179.952
9	22	30	66.9657	179.577
9	22	31	66.9704	179.202
9	23	0	66.8916	-169.137
9	23	1	66.8697	-169.509
9	23	2	66.8487	-169.882
9	23	3	66.8285	-170.255
9	23	4	66.8092	-170.629
9	23	5	66.7908	-171.003
9	23	6	66.7732	-171.377
9	23	7	66.7565	-171.752
9	23	8	66.7407	-172.128
9	23	9	66.7257	-172.504
9	23	10	66.7117	-172.88
9	23	11	66.6985	-173.257
9	23	12	66.6862	-173.633
9	23	13	66.6749	-174.01
9	23	14	66.6644	-174.388
9	23	15	66.6548	-174.765
9	23	16	66.6461	-175.143
9	23	17	66.6384	-175.521
9	23	18	66.6315	-175.898
9	23	19	66.6255	-176.276
9	23	20	66.6205	-176.654
9	23	21	66.6163	-177.032
9	23	22	66.6131	-177.41
9	23	23	66.6108	-177.788
9	23	24	66.6094	-178.165
9	23	25	66.6088	-178.543
9	23	26	66.6092	-178.92
9	23	27	66.6105	-179.297
9	23	28	66.6127	-179.674
9	23	29	66.6158	179.949
9	23	30	66.6198	179.573
9	23	31	66.6247	179.197
9	24	0	66.5479	-169.115
9	24	1	66.5257	-169.487
9	24	2	66.5045	-169.861
9	24	3	66.4841	-170.235
9	24	4	66.4645	-170.609
9	24	5	66.4459	-170.984
9	24	6	66.4281	-171.36
9	24	7	66.4112	-171.736
9	24	8	66.3952	-172.112
9	24	9	66.3801	-172.489
9	24	10	66.3659	-172.866
9	24	11	66.3526	-173.243
9	24	12	66.3402	-173.621
9	24	13	66.3287	-173.999
9	24	14	66.3181	-174.377
9	24	15	66.3085	-174.756
9	24	16	66.2998	-175.134
9	24	17	66.2919	-175.513
9	24	18	66.285	-175.891
9	24	19	66.2791	-176.27
9	24	20	66.274	-176.649
9	24	21	66.2699	-177.028
9	24	22	66.2667	-177.406
9	24	23	66.2644	-177.785
9	24	24	66.263	-178.164
9	24	25	66.2626	-178.542
9	24	26	66.2631	-178.92
9	24	27	66.2645	-179.298
9	24	28	66.2668	-179.676
9	24	29	66.27	179.946
9	24	30	66.2742	179.569
9	24	31	66.2792	179.192
9	25	0	66.2044	-169.092
9	25	1	66.182	-169.465
9	25	2	66.1604	-169.84
9	25	3	66.1398	-170.214
9	25	4	66.12	-170.59
9	25	5	66.1011	-170.966
9	25	6	66.0832	-171.342
9	25	7	66.0661	-171.719
9	25	8	66.0499	-172.096
9	25	9	66.0346	-172.474
9	25	10	66.0203	-172.852
9	25	11	66.0069	-173.23
9	25	12	65.9943	-173.609
9	25	13	65.9828	-173.988
9	25	14	65.9721	-174.367
9	25	15	65.9624	-174.746
9	25	16	65.9536	-175.125
9	25	17	65.9457	-175.505
9	25	18	65.9388	-175.884
9	25	19	65.9328	-176.264
9	25	20	65.9277	-176.644
9	25	21	65.9236	-177.023
9	25	22	65.9204	-177.403
9	25	23	65.9182	-177.783
9	25	24	65.9169	-178.162
9	25	25	65.9165	-178.541
9	25	26	65.9171	-178.921
9	25	27	65.9186	-179.3
9	25	28	65.921	-179.678
9	25	29	65.9244	179.943
9	25	30	65.9287	179.565
9	25	31	65.9339	179.187
9	26	0	65.8611	-169.069
9	26	1	65.8384	-169.443
9	26	2	65.8166	-169.818
9	26	3	65.7957	-170.194
9	26	4	65.7757	-170.57
9	26	5	65.7566	-170.947
9	26	6	65.7384	-171.324
9	26	7	65.7212	-171.702
9	26	8	65.7048	-172.08
9	26	9	65.6894	-172.459
9	26	10	65.6749	-172.838
9	26	11	65.6613	-173.217
9	26	12	65.6487	-173.596
9	26	13	65.637	-173.976
9	26	14	65.6263	-174.356
9	26	15	65.6165	-174.736
9	26	16	65.6076	-175.116
9	26	17	65.5997	-175.497
9	26	18	65.5928	-175.877
9	26	19	65.5867	-176.258
9	26	20	65.5817	-176.639
9	26	21	65.5776	-177.019
9	26	22	65.5744	-177.4
9	26	23	65.5722	-177.78
9	26	24	65.571	-178.161
9	26	25	65.5707	-178.541
9	26	26	65.5713	-178.921
9	26	27	65.5729	-179.301
9	26	28	65.5755	-179.68
9	26	29	65.579	179.94
9	26	30	65.5834	179.561
9	26	31	65.5888	179.183
9	27	0	65.518	-169.046
9	27	1	65.4951	-169.421
9	27	2	65.473	-169.797
9	27	3	65.4519	-170.174
9	27	4	65.4317	-170.551
9	27	5	65.4124	-170.928
9	27	6	65.394	-171.307
9	27	7	65.3765	-171.685
9	27	8	65.36	-172.064
9	27	9	65.3444	-172.444
9	27	10	65.3298	-172.823
9	27	11	65.3161	-173.203
9	27	12	65.3033	-173.584
9	27	13	65.2915	-173.964
9	27	14	65.2807	-174.345
9	27	15	65.2708	-174.726
9	27	16	65.2619	-175.108
9	27	17	65.2539	-175.489
9	27	18	65.247	-175.87
9	27	19	65.2409	-176.252
9	27	20	65.2359	-176.633
9	27	21	65.2318	-177.015
9	27	22	65.2287	-177.396
9	27	23	65.2265	-177.778
9	27	24	65.2253	-178.159
9	27	25	65.2251	-178.54
9	27	26	65.2258	-178.921
9	27	27	65.2275	-179.302
9	27	28	65.2302	-179.682
9	27	29	65.2338	179.937
9	27	30	65.2384	179.557
9	27	31	65.2439	179.178
9	28	0	65.1753	-169.022
9	28	1	65.152	-169.399
9	28	2	65.1297	-169.776
9	28	3	65.1083	-170.153
9	28	4	65.0879	-170.531
9	28	5	65.0683	-170.91
9	28	6	65.0498	-171.289
9	28	7	65.0321	-171.668
9	28	8	65.0154	-172.048
9	28	9	64.9997	-172.428
9	28	10	64.9849	-172.809
9	28	11	64.9711	-173.19
9	28	12	64.9582	-173.571
9	28	13	64.9463	-173.953
9	28	14	64.9354	-174.335
9	28	15	64.9254	-174.717
9	28	16	64.9164	-175.099
9	28	17	64.9084	-175.481
9	28	18	64.9014	-175.863
9	28	19	64.8954	-176.246
9	28	20	64.8903	-176.628
9	28	21	64.8862	-177.011
9	28	22	64.8831	-177.393
9	28	23	64.881	-177.775
9	28	24	64.8799	-178.157
9	28	25	64.8797	-178.54
9	28	26	64.8806	-178.921
9	28	27	64.8824	-179.303
9	28	28	64.8851	-179.684
9	28	29	64.8889	179.934
9	28	30	64.8936	179.554
9	28	31	64.8993	179.173
9	29	0	64.8328	-168.999
9	29	1	64.8093	-169.376
9	29	2	64.7867	-169.754
9	29	3	64.7651	-170.132
9	29	4	64.7444	-170.511
9	29	5	64.7246	-170.891
9	29	6	64.7058	-171.271
9	29	7	64.688	-171.651
9	29	8	64.6711	-172.032
9	29	9	64.6552	-172.413
9	29	10	64.6403	-172.795
9	29	11	64.6263	-173.176
9	29	12	64.6134	-173.559
9	29	13	64.6014	-173.941
9	29	14	64.5903	-174.324
9	29	15	64.5803	-174.707
9	29	16	64.5713	-175.09
9	29	17	64.5632	-175.473
9	29	18	64.5562	-175.856
9	29	19	64.5501	-176.24
9	29	20	64.5451	-176.623
9	29	21	64.541	-177.006
9	29	22	64.5379	-177.39
9	29	23	64.5359	-177.773
9	29	24	64.5348	-178.156
9	29	25	64.5347	-178.539
9	29	26	64.5356	-178.922
9	29	27	64.5375	-179.304
9	29	28	64.5404	-179.687
9	29	29	64.5443	179.931
9	29	30	64.5491	179.55
9	29	31	64.555	179.168
9	30	0	64.4906	-168.976
9	30	1	64.4668	-169.354
9	30	2	64.444	-169.732
9	30	3	64.4221	-170.112
9	30	4	64.4012	-170.491
9	30	5	64.3812	-170.872
9	30	6	64.3622	-171.252
9	30	7	64.3442	-171.634
9	30	8	64.3272	-172.015
9	30	9	64.3111	-172.398
9	30	10	64.296	-172.78
9	30	11	64.2819	-173.163
9	30	12	64.2688	-173.546
9	30	13	64.2567	-173.929
9	30	14	64.2456	-174.313
9	30	15	64.2355	-174.697
9	30	16	64.2264	-175.081
9	30	17	64.2183	-175.465
9	30	18	64.2113	-175.849
9	30	19	64.2052	-176.233
9	30	20	64.2001	-176.618
9	30	21	64.1961	-177.002
9	30	22	64.193	-177.386
9	30	23	64.191	-177.77
9	30	24	64.19	-178.154
9	30	25	64.19	-178.538
9	30	26	64.191	-178.922
9	30	27	64.193	-179.305
9	30	28	64.196	-179.689
9	30	29	64.2	179.928
9	30	30	64.205	179.546
9	30	31	64.211	179.163
9	31	0	64.1487	-168.952
9	31	1	64.1247	-169.331
9	31	2	64.1016	-169.711
9	31	3	64.0795	-170.091
9	31	4	64.0583	-170.471
9	31	5	64.0382	-170.853
9	31	6	64.019	-171.234
9	31	7	64.0008	-171.616
9	31	8	63.9835	-171.999
9	31	9	63.9673	-172.382
9	31	10	63.9521	-172.765
9	31	11	63.9379	-173.149
9	31	12	63.9246	-173.533
9	31	13	63.9124	-173.918
9	31	14	63.9012	-174.302
9	31	15	63.8911	-174.687
9	31	16	63.8819	-175.072
9	31	17	63.8738	-175.457
9	31	18	63.8667	-175.842
9	31	19	63.8606	-176.227
9	31	20	63.8555	-176.612
9	31	21	63.8515	-176.998
9	31	22	63.8485	-177.383
9	31	23	63.8465	-177.768
9	31	24	63.8455	-178.153
9	31	25	63.8456	-178.538
9	31	26	63.8466	-178.922
9	31	27	63.8487	-179.307
9	31	28	63.8519	-179.691
9	31	29	63.856	179.925
9	31	30	63.8611	179.542
9	31	31	63.8673	179.158
10	0	0	76.201	-155.826
10	0	1	76.1561	-156.173
10	0	2	76.1115	-156.521
10	0	3	76.0674	-156.869
10	0	4	76.0238	-157.218
10	0	5	75.9806	-157.567
10	0	6	75.9378	-157.916
10	0	7	75.8956	-158.266
10	0	8	75.8538	-158.617
10	0	9	75.8124	-158.968
10	0	10	75.7716	-159.319
10	0	11	75.7312	-159.671
10	0	12	75.6914	-160.023
10	0	13	75.652	-160.375
10	0	14	75.6131	-160.727
10	0	15	75.5748	-161.08
10	0	16	75.5369	-161.433
10	0	17	75.4996	-161.786
10	0	18	75.4628	-162.14
10	0	19	75.4266	-162.493
10	0	20	75.3908	-162.847
10	0	21	75.3556	-163.2
10	0	22	75.321	-163.554
10	0	23	75.2869	-163.908
10	0	24	75.2533	-164.261
10	0	25	75.2203	-164.615
10	0	26	75.1878	-164.969
10	0	27	75.1559	-165.322
10	0	28	75.1245	-165.676
10	0	29	75.0937	-166.029
10	0	30	75.0635	-166.382
10	0	31	75.0339	-166.735
10	1	0	75.8642	-155.776
10	1	1	75.819	-156.123
10	1	2	75.7741	-156.472
10	1	3	75.7297	-156.82
10	1	4	75.6858	-157.17
10	1	5	75.6423	-157.52
10	1	6	75.5993	-157.87
10	1	7	75.5568	-158.221
10	1	8	75.5148	-158.572
10	1	9	75.4733	-158.924
10	1	10	75.4322	-159.276
10	1	11	75.3917	-159.628
10	1	12	75.3516	-159.981
10	1	13	75.3121	-160.333
10	1	14	75.2731	-160.687
10	1	15	75.2346	-161.04
10	1	16	75.1966	-161.394
10	1	17	75.1592	-161.748
10	1	18	75.1223	-162.102
10	1	19	75.086	-162.456
10	1	20	75.0502	-162.81
10	1	21	75.0149	-163.165
10	1	22	74.9802	-163.519
10	1	23	74.9461	-163.874
10	1	24	74.9125	-164.228
10	1	25	74.8795	-164.583
10	1	26	74.847	-164.937
10	1	27	74.8152	-165.291
10	1	28	74.7838	-165.646
10	1	29	74.7531	-166
10	1	30	74.723	-166.354
10	1	31	74.6934	-166.707
10	2	0	75.5271	-155.725
10	2	1	75.4815	-156.073
10	2	2	75.4363	-156.422
10	2	3	75.3917	-156.772
10	2	4	75.3475	-157.122
10	2	5	75.3037	-157.472
10	2	6	75.2605	-157.823
10	2	7	75.2177	-158.175
10	2	8	75.1755	-158.527
10	2	9	75.1337	-158.879
10	2	10	75.0925	-159.232
10	2	11	75.0517	-159.585
10	2	12	75.0115	-159.938
10	2	13	74.9718	-160.292
10	2	14	74.9327	-160.646
10	2	15	74.894	-161
10	2	16	74.856	-161.354
10	2	17	74.8184	-161.709
10	2	18	74.7815	-162.064
10	2	19	74.745	-162.419
10	2	20	74.7092	-162.774
10	2	21	74.6738	-163.129
10	2	22	74.6391	-163.484
10	2	23	74.6049	-163.839
10	2	24	74.5713	-164.195
10	2	25	74.5383	-164.55
10	2	26	74.5059	-164.905
10	2	27	74.474	-165.26
10	2	28	74.4428	-165.615
10	2	29	74.4121	-165.97
10	2	30	74.382	-166.325
10	2	31	74.3525	-166.679
10	3	0	75.1896	-155.674
10	3	1	75.1437	-156.023
10	3	2	75.0982	-156.373
10	3	3	75.0533	-156.723
10	3	4	75.0088	-157.073
10	3	5	74.9648	-157.425
10	3	6	74.9213	-157.776
10	3	7	74.8783	-158.129
10	3	8	74.8358	-158.481
10	3	9	74.7938	-158.834
10	3	10	74.7524	-159.188
10	3	11	74.7114	-159.541
10	3	12	74.6711	-159.896
10	3	13	74.6312	-160.25
10	3	14	74.5919	-160.605
10	3	15	74.5531	-160.96
10	3	16	74.5149	-161.315
10	3	17	74.4773	-161.67
10	3	18	74.4402	-162.026
10	3	19	74.4037	-162.381
10	3	20	74.3678	-162.737
10	3	21	74.3324	-163.093
10	3	22	74.2976	-163.449
10	3	23	74.2634	-163.805
10	3	24	74.2298	-164.161
10	3	25	74.1968	-164.517
10	3	26	74.1644	-164.873
10	3	27	74.1326	-165.229
10	3	28	74.1014	-165.585
10	3	29	74.0707	-165.94
10	3	30	74.0407	-166.296
10	3	31	74.0113	-166.651
10	4	0	74.8518	-155.623
10	4	1	74.8056	-155.973
10	4	2	74.7598	-156.323
10	4	3	74.7145	-156.674
10	4	4	74.6698	-157.025
10	4	5	74.6255	-157.377
10	4	6	74.5818	-157.729
10	4	7	74.5385	-158.082
10	4	8	74.4958	-158.436
10	4	9	74.4536	-158.789
10	4	10	74.412	-159.143
10	4	11	74.3708	-159.498
10	4	12	74.3303	-159.853
10	4	13	74.2903	-160.208
10	4	14	74.2508	-160.563
10	4	15	74.2119	-160.919
10	4	16	74.1736	-161.275
10	4	17	74.1358	-161.631
10	4	18	74.0987	-161.988
10	4	19	74.0621	-162.344
10	4	20	74.0261	-162.701
10	4	21	73.9907	-163.057
10	4	22	73.9558	-163.414
10	4	23	73.9216	-163.771
10	4	24	73.888	-164.128
10	4	25	73.855	-164.484
10	4	26	73.8226	-164.841
10	4	27	73.7908	-165.198
10	4	28	73.7596	-165.554
10	4	29	73.729	-165.911
10	4	30	73.6991	-166.267
10	4	31	73.6698	-166.623
10	5	0	74.5137	-155.571
10	5	1	74.4672	-155.922
10	5	2	74.4211	-156.273
10	5	3	74.3755	-156.624
10	5	4	74.3305	-156.976
10	5	5	74.2859	-157.329
10	5	6	74.2419	-157.682
10	5	7	74.1984	-158.036
10	5	8	74.1555	-158.39
10	5	9	74.1131	-158.744
10	5	10	74.0712	-159.099
10	5	11	74.0299	-159.454
10	5	12	73.9892	-159.81
10	5	13	73.949	-160.166
10	5	14	73.9094	-160.522
10	5	15	73.8704	-160.878
10	5	16	73.8319	-161.235
10	5	17	73.7941	-161.592
10	5	18	73.7568	-161.949
10	5	19	73.7201	-162.306
10	5	20	73.6841	-162.664
10	5	21	73.6486	-163.021
10	5	22	73.6137	-163.379
10	5	23	73.5795	-163.736
10	5	24	73.5459	-164.094
10	5	25	73.5128	-164.451
10	5	26	73.4805	-164.809
10	5	27	73.4487	-165.166
10	5	28	73.4176	-165.524
10	5	29	73.387	-165.881
10	5	30	73.3572	-166.238
10	5	31	73.3279	-166.595
10	6	0	74.1754	-155.52
10	6	1	74.1285	-155.871
10	6	2	74.0821	-156.223
10	6	3	74.0363	-156.575
10	6	4	73.9909	-156.928
10	6	5	73.9461	-157.281
10	6	6	73.9018	-157.635
10	6	7	73.8581	-157.989
10	6	8	73.8149	-158.344
10	6	9	73.7723	-158.699
10	6	10	73.7303	-159.055
10	6	11	73.6888	-159.41
10	6	12	73.6478	-159.767
10	6	13	73.6075	-160.123
10	6	14	73.5677	-160.48
10	6	15	73.5286	-160.838
10	6	16	73.49	-161.195
10	6	17	73.452	-161.553
10	6	18	73.4147	-161.91
10	6	19	73.3779	-162.268
10	6	20	73.3418	-162.627
10	6	21	73.3063	-162.985
10	6	22	73.2714	-163.343
10	6	23	73.2371	-163.701
10	6	24	73.2034	-164.06
10	6	25	73.1704	-164.418
10	6	26	73.138	-164.776
10	6	27	73.1063	-165.135
10	6	28	73.0752	-165.493
10	6	29	73.0448	-165.851
10	6	30	73.015	-166.209
10	6	31	72.9858	-166.566
10	7	0	73.8368	-155.468
10	7	1	73.7896	-155.82
10	7	2	73.7429	-156.172
10	7	3	73.6967	-156.525
10	7	4	73.6511	-156.879
10	7	5	73.606	-157.233
10	7	6	73.5615	-157.587
10	7	7	73.5175	-157.942
10	7	8	73.4741	-158.298
10	7	9	73.4313	-158.653
10	7	10	73.389	-159.01
10	7	11	73.3473	-159.366
10	7	12	73.3062	-159.724
10	7	13	73.2657	-160.081
10	7	14	73.2258	-160.439
10	7	15	73.1865	-160.797
10	7	16	73.1478	-161.155
10	7	17	73.1097	-161.513
10	7	18	73.0723	-161.872
10	7	19	73.0354	-162.23
10	7	20	72.9992	-162.589
10	7	21	72.9637	-162.948
10	7	22	72.9287	-163.307
10	7	23	72.8944	-163.667
10	7	24	72.8608	-164.026
10	7	25	72.8278	-164.385
10	7	26	72.7954	-164.744
10	7	27	72.7637	-165.103
10	7	28	72.7326	-165.462
10	7	29	72.7022	-165.821
10	7	30	72.6725	-166.179
10	7	31	72.6434	-166.538
10	8	0	73.4979	-155.416
10	8	1	73.4504	-155.768
10	8	2	73.4034	-156.121
10	8	3	73.357	-156.475
10	8	4	73.3111	-156.829
10	8	5	73.2657	-157.184
10	8	6	73.2209	-157.539
10	8	7	73.1767	-157.895
10	8	8	73.1331	-158.251
10	8	9	73.09	-158.608
10	8	10	73.0475	-158.965
10	8	11	73.0057	-159.322
10	8	12	72.9644	-159.68
10	8	13	72.9237	-160.038
10	8	14	72.8837	-160.397
10	8	15	72.8442	-160.755
10	8	16	72.8054	-161.114
10	8	17	72.7672	-161.473
10	8	18	72.7297	-161.833
10	8	19	72.6927	-162.192
10	8	20	72.6565	-162.552
10	8	21	72.6208	-162.912
10	8	22	72.5859	-163.272
10	8	23	72.5515	-163.631
10	8	24	72.5179	-163.991
10	8	25	72.4848	-164.351
10	8	26	72.4525	-164.711
10	8	27	72.4208	-165.071
10	8	28	72.3898	-165.431
10	8	29	72.3595	-165.79
10	8	30	72.3298	-166.15
10	8	31	72.3008	-166.509
10	9	0	73.1589	-155.364
10	9	1	73.1111	-155.717
10	9	2	73.0638	-156.071
10	9	3	73.017	-156.425
10	9	4	72.9708	-156.78
10	9	5	72.9252	-157.135
10	9	6	72.8802	-157.491
10	9	7	72.8357	-157.848
10	9	8	72.7918	-158.205
10	9	9	72.7486	-158.562
10	9	10	72.7059	-158.92
10	9	11	72.6638	-159.278
10	9	12	72.6224	-159.636
10	9	13	72.5815	-159.995
10	9	14	72.5413	-160.354
10	9	15	72.5017	-160.714
10	9	16	72.4628	-161.074
10	9	17	72.4245	-161.434
10	9	18	72.3868	-161.794
10	9	19	72.3498	-162.154
10	9	20	72.3135	-162.514
10	9	21	72.2778	-162.875
10	9	22	72.2428	-163.236
10	9	23	72.2084	-163.596
10	9	24	72.1747	-163.957
10	9	25	72.1417	-164.318
10	9	26	72.1094	-164.678
10	9	27	72.0778	-165.039
10	9	28	72.0468	-165.4
10	9	29	72.0165	-165.76
10	9	30	71.9869	-166.12
10	9	31	71.958	-166.48
10	10	0	72.8198	-155.311
10	10	1	72.7716	-155.665
10	10	2	72.724	-156.02
10	10	3	72.6769	-156.375
10	10	4	72.6304	-156.73
10	10	5	72.5846	-157.086
10	10	6	72.5393	-157.443
10	10	7	72.4945	-157.8
10	10	8	72.4504	-158.158
10	10	9	72.4069	-158.516
10	10	10	72.364	-158.874
10	10	11	72.3218	-159.233
10	10	12	72.2802	-159.593
10	10	13	72.2391	-159.952
10	10	14	72.1988	-160.312
10	10	15	72.1591	-160.672
10	10	16	72.12	-161.033
10	10	17	72.0816	-161.394
10	10	18	72.0438	-161.754
10	10	19	72.0068	-162.115
10	10	20	71.9703	-162.477
10	10	21	71.9346	-162.838
10	10	22	71.8995	-163.199
10	10	23	71.8651	-163.561
10	10	24	71.8315	-163.922
10	10	25	71.7984	-164.284
10	10	26	71.7661	-164.645
10	10	27	71.7345	-165.007
10	10	28	71.7036	-165.368
10	10	29	71.6734	-165.729
10	10	30	71.6438	-166.09
10	10	31	71.615	-166.451
10	11	0	72.4804	-155.259
10	11	1	72.4319	-155.613
10	11	2	72.384	-155.968
10	11	3	72.3367	-156.324
10	11	4	72.2899	-156.68
10	11	5	72.2437	-157.037
10	11	6	72.1982	-157.394
10	11	7	72.1532	-157.752
10	11	8	72.1089	-158.111
10	11	9	72.0652	-158.47
10	11	10	72.0221	-158.829
10	11	11	71.9796	-159.188
10	11	12	71.9378	-159.549
10	11	13	71.8966	-159.909
10	11	14	71.8561	-160.27
10	11	15	71.8162	-160.631
10	11	16	71.7771	-160.992
10	11	17	71.7385	-161.353
10	11	18	71.7007	-161.715
10	11	19	71.6635	-162.077
10	11	20	71.627	-162.439
10	11	21	71.5912	-162.801
10	11	22	71.5561	-163.163
10	11	23	71.5217	-163.525
10	11	24	71.488	-163.888
10	11	25	71.455	-164.25
10	11	26	71.4227	-164.612
10	11	27	71.3911	-164.975
10	11	28	71.3602	-165.337
10	11	29	71.33	-165.699
10	11	30	71.3006	-166.061
10	11	31	71.2719	-166.422
10	12	0	72.141	-155.206
10	12	1	72.0922	-155.561
10	12	2	72.0439	-155.917
10	12	3	71.9963	-156.273
10	12	4	71.9492	-156.63
10	12	5	71.9028	-156.988
10	12	6	71.857	-157.346
10	12	7	71.8118	-157.704
10	12	8	71.7672	-158.064
10	12	9	71.7232	-158.423
10	12	10	71.6799	-158.783
10	12	11	71.6373	-159.143
10	12	12	71.5953	-159.504
10	12	13	71.554	-159.865
10	12	14	71.5133	-160.227
10	12	15	71.4733	-160.589
10	12	16	71.434	-160.951
10	12	17	71.3953	-161.313
10	12	18	71.3574	-161.675
10	12	19	71.3201	-162.038
10	12	20	71.2836	-162.401
10	12	21	71.2477	-162.764
10	12	22	71.2126	-163.127
10	12	23	71.1782	-163.49
10	12	24	71.1444	-163.853
10	12	25	71.1114	-164.216
10	12	26	71.0791	-164.579
10	12	27	71.0476	-164.942
10	12	28	71.0167	-165.305
10	12	29	70.9866	-165.668
10	12	30	70.9572	-166.031
10	12	31	70.9286	-166.393
10	13	0	71.8014	-155.153
10	13	1	71.7523	-155.509
10	13	2	71.7037	-155.865
10	13	3	71.6558	-156.222
10	13	4	71.6085	-156.58
10	13	5	71.5618	-156.938
10	13	6	71.5157	-157.297
10	13	7	71.4702	-157.656
10	13	8	71.4254	-158.016
10	13	9	71.3812	-158.376
10	13	10	71.3377	-158.737
10	13	11	71.2949	-159.098
10	13	12	71.2527	-159.46
10	13	13	71.2112	-159.822
10	13	14	71.1704	-160.184
10	13	15	71.1302	-160.546
10	13	16	71.0908	-160.909
10	13	17	71.0521	-161.272
10	13	18	71.014	-161.636
10	13	19	70.9767	-161.999
10	13	20	70.94	-162.363
10	13	21	70.9041	-162.726
10	13	22	70.8689	-163.09
10	13	23	70.8345	-163.454
10	13	24	70.8007	-163.818
10	13	25	70.7677	-164.182
10	13	26	70.7355	-164.546
10	13	27	70.7039	-164.909
10	13	28	70.6731	-165.273
10	13	29	70.6431	-165.637
10	13	30	70.6137	-166
10	13	31	70.5852	-166.364
10	14	0	71.4618	-155.099
10	14	1	71.4124	-155.456
10	14	2	71.3635	-155.813
10	14	3	71.3152	-156.171
10	14	4	71.2676	-156.529
10	14	5	71.2206	-156.888
10	14	6	71.1743	-157.248
10	14	7	71.1286	-157.608
10	14	8	71.0835	-157.969
10	14	9	71.0392	-158.33
10	14	10	70.9954	-158.691
10	14	11	70.9524	-159.053
10	14	12	70.91	-159.415
10	14	13	70.8684	-159.778
10	14	14	70.8274	-160.141
10	14	15	70.7871	-160.504
10	14	16	70.7475	-160.868
10	14	17	70.7087	-161.232
10	14	18	70.6705	-161.596
10	14	19	70.6331	-161.96
10	14	20	70.5964	-162.324
10	14	21	70.5605	-162.689
10	14	22	70.5252	-163.053
10	14	23	70.4907	-163.418
10	14	24	70.457	-163.783
10	14	25	70.424	-164.147
10	14	26	70.3917	-164.512
10	14	27	70.3602	-164.877
10	14	28	70.3294	-165.241
10	14	29	70.2994	-165.606
10	14	30	70.2702	-165.97
10	14	31	70.2417	-166.334
10	15	0	71.1222	-155.046
10	15	1	71.0724	-155.403
10	15	2	71.0232	-155.761
10	15	3	70.9746	-156.12
10	15	4	70.9267	-156.479
10	15	5	70.8795	-156.838
10	15	6	70.8329	-157.199
10	15	7	70.7869	-157.559
10	15	8	70.7416	-157.921
10	15	9	70.697	-158.282
10	15	10	70.6531	-158.645
10	15	11	70.6099	-159.007
10	15	12	70.5673	-159.37
10	15	13	70.5255	-159.734
10	15	14	70.4844	-160.098
10	15	15	70.4439	-160.462
10	15	16	70.4042	-160.826
10	15	17	70.3653	-161.191
10	15	18	70.327	-161.555
10	15	19	70.2895	-161.92
10	15	20	70.2527	-162.286
10	15	21	70.2167	-162.651
10	15	22	70.1814	-163.016
10	15	23	70.1469	-163.382
10	15	24	70.1132	-163.747
10	15	25	70.0801	-164.113
10	15	26	70.0479	-164.478
10	15	27	70.0164	-164.844
10	15	28	69.9857	-165.209
10	15	29	69.9557	-165.575
10	15	30	69.9266	-165.94
10	15	31	69.8982	-166.305
10	16	0	70.7825	-154.992
10	16	1	70.7324	-155.35
10	16	2	70.6829	-155.709
10	16	3	70.634	-156.068
10	16	4	70.5858	-156.428
10	16	5	70.5383	-156.788
10	16	6	70.4914	-157.149
10	16	7	70.4452	-157.511
10	16	8	70.3997	-157.873
10	16	9	70.3549	-158.235
10	16	10	70.3107	-158.598
10	16	11	70.2673	-158.962
10	16	12	70.2246	-159.325
10	16	13	70.1826	-159.69
10	16	14	70.1413	-160.054
10	16	15	70.1007	-160.419
10	16	16	70.0609	-160.784
10	16	17	70.0218	-161.15
10	16	18	69.9835	-161.515
10	16	19	69.9459	-161.881
10	16	20	69.909	-162.247
10	16	21	69.873	-162.613
10	16	22	69.8376	-162.979
10	16	23	69.8031	-163.346
10	16	24	69.7693	-163.712
10	16	25	69.7363	-164.078
10	16	26	69.7041	-164.445
10	16	27	69.6726	-164.811
10	16	28	69.6419	-165.177
10	16	29	69.612	-165.543
10	16	30	69.5829	-165.909
10	16	31	69.5546	-166.275
10	17	0	70.4428	-154.938
10	17	1	70.3924	-155.297
10	17	2	70.3426	-155.656
10	17	3	70.2934	-156.016
10	17	4	70.2449	-156.377
10	17	5	70.1971	-156.738
10	17	6	70.15	-157.099
10	17	7	70.1035	-157.462
10	17	8	70.0578	-157.824
10	17	9	70.0127	-158.188
10	17	10	69.9684	-158.552
10	17	11	69.9247	-158.916
10	17	12	69.8818	-159.28
10	17	13	69.8397	-159.645
10	17	14	69.7982	-160.011
10	17	15	69.7575	-160.376
10	17	16	69.7176	-160.742
10	17	17	69.6784	-161.108
10	17	18	69.6399	-161.475
10	17	19	69.6022	-161.841
10	17	20	69.5653	-162.208
10	17	21	69.5292	-162.575
10	17	22	69.4938	-162.942
10	17	23	69.4592	-163.309
10	17	24	69.4254	-163.676
10	17	25	69.3924	-164.043
10	17	26	69.3602	-164.411
10	17	27	69.3288	-164.778
10	17	28	69.2981	-165.145
10	17	29	69.2683	-165.512
10	17	30	69.2393	-165.878
10	17	31	69.211	-166.245
10	18	0	70.1032	-154.884
10	18	1	70.0524	-155.243
10	18	2	70.0023	-155.603
10	18	3	69.9528	-155.964
10	18	4	69.904	-156.325
10	18	5	69.8559	-156.687
10	18	6	69.8085	-157.05
10	18	7	69.7618	-157.413
10	18	8	69.7158	-157.776
10	18	9	69.6706	-158.14
10	18	10	69.626	-158.505
10	18	11	69.5822	-158.87
